% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
7.619	0	0	762	10	17	28	9422	0	0	0
7.62	0	0	763	1	21	28	9422	0	0	0
7.621	0	0	763	2	10	28	9422	0	0	0
7.622	0	0	763	3	5	28	9422	0	0	0
7.623	0	0	763	4	7	28	9422	0	0	0
7.624	0	0	763	5	24	28	9422	0	0	0
7.625	0	0	763	6	9	28	9422	0	0	0
7.626	0	0	763	7	25	28	9422	0	0	0
7.627	0	0	763	8	12	28	9422	0	0	0
7.628	0	0	763	9	15	28	9422	0	0	0
7.629	0	0	763	10	4	28	9422	0	0	0
7.63	0	0	764	1	13	28	9422	0	0	0
7.631	0	0	764	2	27	28	9422	0	0	0
7.632	0	0	764	3	29	28	9422	0	0	0
7.633	0	0	764	4	28	28	9422	0	0	0
7.634	0	0	764	5	5	28	9422	0	0	0
7.635	0	0	764	6	30	28	9422	0	0	0
7.636	0	0	764	7	7	28	9422	0	0	0
7.637	0	0	764	8	8	28	9422	0	0	0
7.638	0	0	764	9	11	28	9422	0	0	0
7.639	0	0	764	10	6	28	9422	0	0	0
7.64	0	0	765	1	14	28	9422	0	0	0
7.641	0	0	765	2	1	28	9422	0	0	0
7.642	0	0	765	3	19	28	9422	0	0	0
7.643	0	0	765	4	22	28	9422	0	0	0
7.644	0	0	765	5	17	28	9422	0	0	0
7.645	0	0	765	6	3	28	9422	0	0	0
7.646	0	0	765	7	23	28	9422	0	0	0
7.647	0	0	765	8	16	28	9422	0	0	0
7.648	0	0	765	9	20	28	9422	0	0	0
7.649	0	0	765	10	24	28	9422	0	0	0
7.65	0	0	766	1	26	28	9422	0	0	0
7.651	0	0	766	2	25	28	9422	0	0	0
7.652	0	0	766	3	15	28	9422	0	0	0
7.653	0	0	766	4	30	28	9422	0	0	0
7.654	0	0	766	5	4	28	9422	0	0	0
7.655	0	0	766	6	7	28	9422	0	0	0
7.656	0	0	766	7	21	28	9422	0	0	0
7.657	0	0	766	8	2	28	9422	0	0	0
7.658	0	0	766	9	5	28	9422	0	0	0
7.659	0	0	766	10	10	28	9422	0	0	0
7.66	0	0	767	1	13	28	9422	0	0	0
7.661	0	0	767	2	27	28	9422	0	0	0
7.662	0	0	767	3	29	28	9422	0	0	0
7.663	0	0	767	4	28	28	9422	0	0	0
7.664	0	0	767	5	8	28	9422	0	0	0
7.665	0	0	767	6	11	28	9422	0	0	0
7.666	0	0	767	7	6	28	9422	0	0	0
7.667	0	0	767	8	14	28	9422	0	0	0
7.668	0	0	767	9	3	28	9422	0	0	0
7.669	0	0	767	10	18	28	9422	0	0	0
7.67	0	0	768	1	20	28	9422	0	0	0
7.671	0	0	768	2	12	28	9422	0	0	0
7.672	0	0	768	3	24	28	9422	0	0	0
7.673	0	0	768	4	23	28	9422	0	0	0
7.674	0	0	768	5	5	28	9422	0	0	0
7.675	0	0	768	6	30	28	9422	0	0	0
7.676	0	0	768	7	1	28	9422	0	0	0
7.677	0	0	768	8	19	28	9422	0	0	0
7.678	0	0	768	9	4	28	9422	0	0	0
7.679	0	0	768	10	22	28	9422	0	0	0
7.68	0	0	769	1	2	28	9422	0	0	0
7.681	0	0	769	2	3	28	9422	0	0	0
7.682	0	0	769	3	17	28	9422	0	0	0
7.683	0	0	769	4	7	28	9422	0	0	0
7.684	0	0	769	5	21	28	9422	0	0	0
7.685	0	0	769	6	10	28	9422	0	0	0
7.686	0	0	769	7	13	28	9422	0	0	0
7.687	0	0	769	8	27	28	9422	0	0	0
7.688	0	0	769	9	29	28	9422	0	0	0
7.689	0	0	769	10	28	28	9422	0	0	0
7.69	0	0	770	1	8	28	9422	0	0	0
7.691	0	0	770	2	2	28	9422	0	0	0
7.692	0	0	770	3	11	28	9422	0	0	0
7.693	0	0	770	4	9	28	9422	0	0	0
7.694	0	0	770	5	16	28	9422	0	0	0
7.695	0	0	770	6	26	28	9422	0	0	0
7.696	0	0	770	7	25	28	9422	0	0	0
7.697	0	0	770	8	15	28	9422	0	0	0
7.698	0	0	770	9	20	28	9422	0	0	0
7.699	0	0	770	10	12	28	9422	0	0	0
7.7	0	0	771	1	6	28	9422	0	0	0
7.701	0	0	771	2	14	28	9422	0	0	0
7.702	0	0	771	3	30	28	9422	0	0	0
7.703	0	0	771	4	1	28	9422	0	0	0
7.704	0	0	771	5	3	28	9422	0	0	0
7.705	0	0	771	6	19	28	9422	0	0	0
7.706	0	0	771	7	22	28	9422	0	0	0
7.707	0	0	771	8	17	28	9422	0	0	0
7.708	0	0	771	9	7	28	9422	0	0	0
7.709	0	0	771	10	21	28	9422	0	0	0
7.71	0	0	772	1	10	28	9422	0	0	0
7.711	0	0	772	2	13	28	9422	0	0	0
7.712	0	0	772	3	27	28	9422	0	0	0
7.713	0	0	772	4	29	28	9422	0	0	0
7.714	0	0	772	5	4	28	9422	0	0	0
7.715	0	0	772	6	18	28	9422	0	0	0
7.716	0	0	772	7	9	28	9422	0	0	0
7.717	0	0	772	8	26	28	9422	0	0	0
7.718	0	0	772	9	25	28	9422	0	0	0
7.719	0	0	772	10	20	28	9422	0	0	0
7.72	0	0	773	1	12	28	9422	0	0	0
7.721	0	0	773	2	28	28	9422	0	0	0
7.722	0	0	773	3	8	28	9422	0	0	0
7.723	0	0	773	4	11	28	9422	0	0	0
7.724	0	0	773	5	6	28	9422	0	0	0
7.725	0	0	773	6	14	28	9422	0	0	0
7.726	0	0	773	7	2	28	9422	0	0	0
7.727	0	0	773	8	3	28	9422	0	0	0
7.728	0	0	773	9	19	28	9422	0	0	0
7.729	0	0	773	10	22	28	9422	0	0	0
7.73	0	0	774	1	17	28	9422	0	0	0
7.731	0	0	774	2	7	28	9422	0	0	0
7.732	0	0	774	3	21	28	9422	0	0	0
7.733	0	0	774	4	10	28	9422	0	0	0
7.734	0	0	774	5	13	28	9422	0	0	0
7.735	0	0	774	6	29	28	9422	0	0	0
7.736	0	0	774	7	8	28	9422	0	0	0
7.737	0	0	774	8	1	28	9422	0	0	0
7.738	0	0	774	9	4	28	9422	0	0	0
7.739	0	0	774	10	16	28	9422	0	0	0
7.74	0	0	775	1	25	28	9422	0	0	0
7.741	0	0	775	2	12	28	9422	0	0	0
7.742	0	0	775	3	2	28	9422	0	0	0
7.743	0	0	775	4	27	28	9422	0	0	0
7.744	0	0	775	5	28	28	9422	0	0	0
7.745	0	0	775	6	11	28	9422	0	0	0
7.746	0	0	775	7	6	28	9422	0	0	0
7.747	0	0	775	8	14	28	9422	0	0	0
7.748	0	0	775	9	30	28	9422	0	0	0
7.749	0	0	775	10	5	28	9422	0	0	0
7.75	0	0	776	1	3	28	9422	0	0	0
7.751	0	0	776	2	19	28	9422	0	0	0
7.752	0	0	776	3	22	28	9422	0	0	0
7.753	0	0	776	4	1	28	9422	0	0	0
7.754	0	0	776	5	17	28	9422	0	0	0
7.755	0	0	776	6	4	28	9422	0	0	0
7.756	0	0	776	7	21	28	9422	0	0	0
7.757	0	0	776	8	10	28	9422	0	0	0
7.758	0	0	776	9	13	28	9422	0	0	0
7.759	0	0	776	10	2	28	9422	0	0	0
7.76	0	0	777	1	30	28	9422	0	0	0
7.761	0	0	777	2	23	28	9422	0	0	0
7.762	0	0	777	3	24	28	9422	0	0	0
7.763	0	0	777	4	16	28	9422	0	0	0
7.764	0	0	777	5	26	28	9422	0	0	0
7.765	0	0	777	6	29	28	9422	0	0	0
7.766	0	0	777	7	8	28	9422	0	0	0
7.767	0	0	777	8	28	28	9422	0	0	0
7.768	0	0	777	9	11	28	9422	0	0	0
7.769	0	0	777	10	6	28	9422	0	0	0
7.77	0	0	778	1	14	28	9422	0	0	0
7.771	0	0	778	2	19	28	9422	0	0	0
7.772	0	0	778	3	5	28	9422	0	0	0
7.773	0	0	778	4	22	28	9422	0	0	0
7.774	0	0	778	5	1	28	9422	0	0	0
7.775	0	0	778	6	17	28	9422	0	0	0
7.776	0	0	778	7	21	28	9422	0	0	0
7.777	0	0	778	8	10	28	9422	0	0	0
7.778	0	0	778	9	13	28	9422	0	0	0
7.779	0	0	778	10	29	28	9422	0	0	0
7.78	0	0	779	1	28	28	9422	0	0	0
7.781	0	0	779	2	11	28	9422	0	0	0
7.782	0	0	779	3	6	28	9422	0	0	0
7.783	0	0	779	4	7	28	9422	0	0	0
7.784	0	0	779	5	4	28	9422	0	0	0
7.785	0	0	779	6	9	28	9422	0	0	0
7.786	0	0	779	7	24	28	9422	0	0	0
7.787	0	0	779	8	20	28	9422	0	0	0
7.788	0	0	779	9	25	28	9422	0	0	0
7.789	0	0	779	10	16	28	9422	0	0	0
7.79	0	0	780	1	30	28	9422	0	0	0
7.791	0	0	780	2	8	28	9422	0	0	0
7.792	0	0	780	3	14	28	9422	0	0	0
7.793	0	0	780	4	19	28	9422	0	0	0
7.794	0	0	780	5	3	28	9422	0	0	0
7.795	0	0	780	6	27	28	9422	0	0	0
7.796	0	0	780	7	5	28	9422	0	0	0
7.797	0	0	780	8	2	28	9422	0	0	0
7.798	0	0	780	9	22	28	9422	0	0	0
7.799	0	0	780	10	17	28	9422	0	0	0
7.8	0	0	781	1	21	28	9422	0	0	0
7.801	0	0	781	2	4	28	9422	0	0	0
7.802	0	0	781	3	10	28	9422	0	0	0
7.803	0	0	781	4	13	28	9422	0	0	0
7.804	0	0	781	5	29	28	9422	0	0	0
7.805	0	0	781	6	28	28	9422	0	0	0
7.806	0	0	781	7	7	28	9422	0	0	0
7.807	0	0	781	8	23	28	9422	0	0	0
7.808	0	0	781	9	15	28	9422	0	0	0
7.809	0	0	781	10	26	28	9422	0	0	0
7.81	0	0	782	1	24	28	9422	0	0	0
7.811	0	0	782	2	25	28	9422	0	0	0
7.812	0	0	782	3	16	28	9422	0	0	0
7.813	0	0	782	4	27	28	9422	0	0	0
7.814	0	0	782	5	5	28	9422	0	0	0
7.815	0	0	782	6	8	28	9422	0	0	0
7.816	0	0	782	7	11	28	9422	0	0	0
7.817	0	0	782	8	30	28	9422	0	0	0
7.818	0	0	782	9	1	28	9422	0	0	0
7.819	0	0	782	10	7	28	9422	0	0	0
7.82	0	0	783	1	6	28	9422	0	0	0
7.821	0	0	783	2	14	28	9422	0	0	0
7.822	0	0	783	3	19	28	9422	0	0	0
7.823	0	0	783	4	22	28	9422	0	0	0
7.824	0	0	783	5	17	28	9422	0	0	0
7.825	0	0	783	6	21	28	9422	0	0	0
7.826	0	0	783	7	10	28	9422	0	0	0
7.827	0	0	783	8	13	28	9422	0	0	0
7.828	0	0	783	9	29	28	9422	0	0	0
7.829	0	0	783	10	27	28	9422	0	0	0
7.83	0	0	784	1	26	28	9422	0	0	0
7.831	0	0	784	2	15	28	9422	0	0	0
7.832	0	0	784	3	24	28	9422	0	0	0
7.833	0	0	784	4	4	28	9422	0	0	0
7.834	0	0	784	5	28	28	9422	0	0	0
7.835	0	0	784	6	8	28	9422	0	0	0
7.836	0	0	784	7	11	28	9422	0	0	0
7.837	0	0	784	8	7	28	9422	0	0	0
7.838	0	0	784	9	6	28	9422	0	0	0
7.839	0	0	784	10	14	28	9422	0	0	0
7.84	0	0	785	1	30	28	9422	0	0	0
7.841	0	0	785	2	2	28	9422	0	0	0
7.842	0	0	785	3	19	28	9422	0	0	0
7.843	0	0	785	4	22	28	9422	0	0	0
7.844	0	0	785	5	27	28	9422	0	0	0
7.845	0	0	785	6	17	28	9422	0	0	0
7.846	0	0	785	7	21	28	9422	0	0	0
7.847	0	0	785	8	10	28	9422	0	0	0
7.848	0	0	785	9	13	28	9422	0	0	0
7.849	0	0	785	10	29	28	9422	0	0	0
7.85	0	0	786	1	28	28	9422	0	0	0
7.851	0	0	786	2	8	28	9422	0	0	0
7.852	0	0	786	3	5	28	9422	0	0	0
7.853	0	0	786	4	18	28	9422	0	0	0
7.854	0	0	786	5	9	28	9422	0	0	0
7.855	0	0	786	6	16	28	9422	0	0	0
7.856	0	0	786	7	1	28	9422	0	0	0
7.857	0	0	786	8	2	28	9422	0	0	0
7.858	0	0	786	9	11	28	9422	0	0	0
7.859	0	0	786	10	7	28	9422	0	0	0
7.86	0	0	787	1	6	28	9422	0	0	0
7.861	0	0	787	2	14	28	9422	0	0	0
7.862	0	0	787	3	19	28	9422	0	0	0
7.863	0	0	787	4	3	28	9422	0	0	0
7.864	0	0	787	5	4	28	9422	0	0	0
7.865	0	0	787	6	5	28	9422	0	0	0
7.866	0	0	787	7	30	28	9422	0	0	0
7.867	0	0	787	8	2	28	9422	0	0	0
7.868	0	0	787	9	22	28	9422	0	0	0
7.869	0	0	787	10	27	28	9422	0	0	0
7.87	0	0	788	1	17	28	9422	0	0	0
7.871	0	0	788	2	21	28	9422	0	0	0
7.872	0	0	788	3	10	28	9422	0	0	0
7.873	0	0	788	4	13	28	9422	0	0	0
7.874	0	0	788	5	29	28	9422	0	0	0
7.875	0	0	788	6	3	28	9422	0	0	0
7.876	0	0	788	7	23	28	9422	0	0	0
7.877	0	0	788	8	15	28	9422	0	0	0
7.878	0	0	788	9	25	28	9422	0	0	0
7.879	0	0	788	10	16	28	9422	0	0	0
7.88	0	0	789	1	28	28	9422	0	0	0
7.881	0	0	789	2	5	28	9422	0	0	0
7.882	0	0	789	3	8	28	9422	0	0	0
7.883	0	0	789	4	30	28	9422	0	0	0
7.884	0	0	789	5	11	28	9422	0	0	0
7.885	0	0	789	6	7	28	9422	0	0	0
7.886	0	0	789	7	3	28	9422	0	0	0
7.887	0	0	789	8	6	28	9422	0	0	0
7.888	0	0	789	9	14	28	9422	0	0	0
7.889	0	0	789	10	19	28	9422	0	0	0
7.89	0	0	790	1	22	28	9422	0	0	0
7.891	0	0	790	2	17	28	9422	0	0	0
7.892	0	0	790	3	21	28	9422	0	0	0
7.893	0	0	790	4	13	28	9422	0	0	0
7.894	0	0	790	5	29	28	9422	0	0	0
7.895	0	0	790	6	28	28	9422	0	0	0
7.896	0	0	790	7	30	28	9422	0	0	0
7.897	0	0	790	8	11	28	9422	0	0	0
7.898	0	0	790	9	4	28	9422	0	0	0
7.899	0	0	790	10	23	28	9422	0	0	0
7.9	0	0	791	1	12	28	9422	0	0	0
7.901	0	0	791	2	9	28	9422	0	0	0
7.902	0	0	791	3	25	28	9422	0	0	0
7.903	0	0	791	4	2	28	9422	0	0	0
7.904	0	0	791	5	27	28	9422	0	0	0
7.905	0	0	791	6	8	28	9422	0	0	0
7.906	0	0	791	7	7	28	9422	0	0	0
7.907	0	0	791	8	6	28	9422	0	0	0
7.908	0	0	791	9	14	28	9422	0	0	0
7.909	0	0	791	10	10	28	9422	0	0	0
7.91	0	0	792	1	1	28	9422	0	0	0
7.911	0	0	792	2	3	28	9422	0	0	0
7.912	0	0	792	3	4	28	9422	0	0	0
7.913	0	0	792	4	19	28	9422	0	0	0
7.914	0	0	792	5	22	28	9422	0	0	0
7.915	0	0	792	6	17	28	9422	0	0	0
7.916	0	0	792	7	21	28	9422	0	0	0
7.917	0	0	792	8	13	28	9422	0	0	0
7.918	0	0	792	9	29	28	9422	0	0	0
7.919	0	0	792	10	28	28	9422	0	0	0
7.92	0	0	793	1	30	28	9422	0	0	0
7.921	0	0	793	2	27	28	9422	0	0	0
7.922	0	0	793	3	24	28	9422	0	0	0
7.923	0	0	793	4	15	28	9422	0	0	0
7.924	0	0	793	5	3	28	9422	0	0	0
7.925	0	0	793	6	11	28	9422	0	0	0
7.926	0	0	793	7	8	28	9422	0	0	0
7.927	0	0	793	8	7	28	9422	0	0	0
7.928	0	0	793	9	6	28	9422	0	0	0
7.929	0	0	793	10	14	28	9422	0	0	0
7.93	0	0	794	1	19	28	9422	0	0	0
7.931	0	0	794	2	22	28	9422	0	0	0
7.932	0	0	794	3	1	28	9422	0	0	0
7.933	0	0	794	4	2	28	9422	0	0	0
7.934	0	0	794	5	4	28	9422	0	0	0
7.935	0	0	794	6	17	28	9422	0	0	0
7.936	0	0	794	7	21	28	9422	0	0	0
7.937	0	0	794	8	13	28	9422	0	0	0
7.938	0	0	794	9	27	28	9422	0	0	0
7.939	0	0	794	10	29	28	9422	0	0	0
7.94	0	0	795	1	28	28	9422	0	0	0
7.941	0	0	795	2	3	28	9422	0	0	0
7.942	0	0	795	3	30	28	9422	0	0	0
7.943	0	0	795	4	11	28	9422	0	0	0
7.944	0	0	795	5	5	28	9422	0	0	0
7.945	0	0	795	6	18	28	9422	0	0	0
7.946	0	0	795	7	26	28	9422	0	0	0
7.947	0	0	795	8	9	28	9422	0	0	0
7.948	0	0	795	9	16	28	9422	0	0	0
7.949	0	0	795	10	24	28	9422	0	0	0
7.95	0	0	796	1	2	28	9422	0	0	0
7.951	0	0	796	2	8	28	9422	0	0	0
7.952	0	0	796	3	7	28	9422	0	0	0
7.953	0	0	796	4	6	28	9422	0	0	0
7.954	0	0	796	5	14	28	9422	0	0	0
7.955	0	0	796	6	10	28	9422	0	0	0
7.956	0	0	796	7	1	28	9422	0	0	0
7.957	0	0	796	8	5	28	9422	0	0	0
7.958	0	0	796	9	4	28	9422	0	0	0
7.959	0	0	796	10	19	28	9422	0	0	0
7.96	0	0	797	1	22	28	9422	0	0	0
7.961	0	0	797	2	17	28	9422	0	0	0
7.962	0	0	797	3	21	28	9422	0	0	0
7.963	0	0	797	4	13	28	9422	0	0	0
7.964	0	0	797	5	27	28	9422	0	0	0
7.965	0	0	797	6	29	28	9422	0	0	0
7.966	0	0	797	7	28	28	9422	0	0	0
7.967	0	0	797	8	10	28	9422	0	0	0
7.968	0	0	797	9	23	28	9422	0	0	0
7.969	0	0	797	10	20	28	9422	0	0	0
7.97	0	0	798	1	15	28	9422	0	0	0
7.971	0	0	798	2	9	28	9422	0	0	0
7.972	0	0	798	3	2	28	9422	0	0	0
7.973	0	0	798	4	3	28	9422	0	0	0
7.974	0	0	798	5	30	28	9422	0	0	0
7.975	0	0	798	6	11	28	9422	0	0	0
7.976	0	0	798	7	7	28	9422	0	0	0
7.977	0	0	798	8	6	28	9422	0	0	0
7.978	0	0	798	9	4	28	9422	0	0	0
7.979	0	0	798	10	14	28	9422	0	0	0
7.98	0	0	799	1	19	28	9422	0	0	0
7.981	0	0	799	2	22	28	9422	0	0	0
7.982	0	0	799	3	17	28	9422	0	0	0
7.983	0	0	799	4	21	28	9422	0	0	0
7.984	0	0	799	5	13	28	9422	0	0	0
7.985	0	0	799	6	29	28	9422	0	0	0
7.986	0	0	799	7	28	28	9422	0	0	0
7.987	0	0	799	8	3	28	9422	0	0	0
7.988	0	0	799	9	11	28	9422	0	0	0
7.989	0	0	799	10	30	28	9422	0	0	0
7.99	0	0	800	1	8	28	9422	0	0	0
7.991	0	0	800	2	24	28	9422	0	0	0
7.992	0	0	800	3	12	28	9422	0	0	0
7.993	0	0	800	4	26	28	9422	0	0	0
7.994	0	0	800	5	9	28	9422	0	0	0
7.995	0	0	800	6	27	28	9422	0	0	0
7.996	0	0	800	7	2	28	9422	0	0	0
7.997	0	0	800	8	6	28	9422	0	0	0
7.998	0	0	800	9	4	28	9422	0	0	0
7.999	0	0	800	10	14	28	9422	0	0	0
8	0	0	801	1	19	28	9422	0	0	0
8.001	0	0	801	2	1	28	9422	0	0	0
8.002	0	0	801	3	5	28	9422	0	0	0
8.003	0	0	801	4	10	28	9422	0	0	0
8.004	0	0	801	5	22	28	9422	0	0	0
8.005	0	0	801	6	17	28	9422	0	0	0
8.006	0	0	801	7	21	28	9422	0	0	0
8.007	0	0	801	8	13	28	9422	0	0	0
8.008	0	0	801	9	29	28	9422	0	0	0
8.009	0	0	801	10	28	28	9422	0	0	0
8.01	0	0	802	1	3	28	9422	0	0	0
8.011	0	0	802	2	2	28	9422	0	0	0
8.012	0	0	802	3	30	28	9422	0	0	0
8.013	0	0	802	4	5	28	9422	0	0	0
8.014	0	0	802	5	23	28	9422	0	0	0
8.015	0	0	802	6	16	28	9422	0	0	0
8.016	0	0	802	7	7	28	9422	0	0	0
8.017	0	0	802	8	10	28	9422	0	0	0
8.018	0	0	802	9	27	28	9422	0	0	0
8.019	0	0	802	10	11	28	9422	0	0	0
8.02	0	0	803	1	6	28	9422	0	0	0
8.021	0	0	803	2	4	28	9422	0	0	0
8.022	0	0	803	3	14	28	9422	0	0	0
8.023	0	0	803	4	19	28	9422	0	0	0
8.024	0	0	803	5	8	28	9422	0	0	0
8.025	0	0	803	6	5	28	9422	0	0	0
8.026	0	0	803	7	22	28	9422	0	0	0
8.027	0	0	803	8	17	28	9422	0	0	0
8.028	0	0	803	9	21	28	9422	0	0	0
8.029	0	0	803	10	13	28	9422	0	0	0
8.03	0	0	804	1	29	28	9422	0	0	0
8.031	0	0	804	2	28	28	9422	0	0	0
8.032	0	0	804	3	27	28	9422	0	0	0
8.033	0	0	804	4	2	28	9422	0	0	0
8.034	0	0	804	5	30	28	9422	0	0	0
8.035	0	0	804	6	11	28	9422	0	0	0
8.036	0	0	804	7	18	28	9422	0	0	0
8.037	0	0	804	8	24	28	9422	0	0	0
8.038	0	0	804	9	20	28	9422	0	0	0
8.039	0	0	804	10	12	28	9422	0	0	0
8.04	0	0	805	1	7	28	9422	0	0	0
8.041	0	0	805	2	10	28	9422	0	0	0
8.042	0	0	805	3	6	28	9422	0	0	0
8.043	0	0	805	4	4	28	9422	0	0	0
8.044	0	0	805	5	5	28	9422	0	0	0
8.045	0	0	805	6	14	28	9422	0	0	0
8.046	0	0	805	7	19	28	9422	0	0	0
8.047	0	0	805	8	8	28	9422	0	0	0
8.048	0	0	805	9	3	28	9422	0	0	0
8.049	0	0	805	10	22	28	9422	0	0	0
8.05	0	0	806	1	7	28	9422	0	0	0
8.051	0	0	806	2	17	28	9422	0	0	0
8.052	0	0	806	3	21	28	9422	0	0	0
8.053	0	0	806	4	13	28	9422	0	0	0
8.054	0	0	806	5	29	28	9422	0	0	0
8.055	0	0	806	6	28	28	9422	0	0	0
8.056	0	0	806	7	10	28	9422	0	0	0
8.057	0	0	806	8	27	28	9422	0	0	0
8.058	0	0	806	9	8	28	9422	0	0	0
8.059	0	0	806	10	18	28	9422	0	0	0
8.06	0	0	807	1	23	28	9422	0	0	0
8.061	0	0	807	2	25	28	9422	0	0	0
8.062	0	0	807	3	15	28	9422	0	0	0
8.063	0	0	807	4	9	28	9422	0	0	0
8.064	0	0	807	5	1	28	9422	0	0	0
8.065	0	0	807	6	24	28	9422	0	0	0
8.066	0	0	807	7	2	28	9422	0	0	0
8.067	0	0	807	8	30	28	9422	0	0	0
8.068	0	0	807	9	11	28	9422	0	0	0
8.069	0	0	807	10	6	28	9422	0	0	0
8.07	0	0	808	1	1	28	9422	0	0	0
8.071	0	0	808	2	4	28	9422	0	0	0
8.072	0	0	808	3	5	28	9422	0	0	0
8.073	0	0	808	4	14	28	9422	0	0	0
8.074	0	0	808	5	19	28	9422	0	0	0
8.075	0	0	808	6	22	28	9422	0	0	0
8.076	0	0	808	7	17	28	9422	0	0	0
8.077	0	0	808	8	21	28	9422	0	0	0
8.078	0	0	808	9	13	28	9422	0	0	0
8.079	0	0	808	10	29	28	9422	0	0	0
8.08	0	0	809	1	8	28	9422	0	0	0
8.081	0	0	809	2	3	28	9422	0	0	0
8.082	0	0	809	3	18	28	9422	0	0	0
8.083	0	0	809	4	26	28	9422	0	0	0
8.084	0	0	809	5	20	28	9422	0	0	0
8.085	0	0	809	6	25	28	9422	0	0	0
8.086	0	0	809	7	9	28	9422	0	0	0
8.087	0	0	809	8	24	28	9422	0	0	0
8.088	0	0	809	9	28	28	9422	0	0	0
8.089	0	0	809	10	10	28	9422	0	0	0
8.09	0	0	810	1	27	28	9422	0	0	0
8.091	0	0	810	2	30	28	9422	0	0	0
8.092	0	0	810	3	11	28	9422	0	0	0
8.093	0	0	810	4	1	28	9422	0	0	0
8.094	0	0	810	5	2	28	9422	0	0	0
8.095	0	0	810	6	6	28	9422	0	0	0
8.096	0	0	810	7	14	28	9422	0	0	0
8.097	0	0	810	8	19	28	9422	0	0	0
8.098	0	0	810	9	22	28	9422	0	0	0
8.099	0	0	810	10	17	28	9422	0	0	0
8.1	0	0	811	1	21	28	9422	0	0	0
8.101	0	0	811	2	13	28	9422	0	0	0
8.102	0	0	811	3	29	28	9422	0	0	0
8.103	0	0	811	4	8	28	9422	0	0	0
8.104	0	0	811	5	7	28	9422	0	0	0
8.105	0	0	811	6	5	28	9422	0	0	0
8.106	0	0	811	7	24	28	9422	0	0	0
8.107	0	0	811	8	16	28	9422	0	0	0
8.108	0	0	811	9	12	28	9422	0	0	0
8.109	0	0	811	10	15	28	9422	0	0	0
8.11	0	0	812	1	25	28	9422	0	0	0
8.111	0	0	812	2	28	28	9422	0	0	0
8.112	0	0	812	3	27	28	9422	0	0	0
8.113	0	0	812	4	30	28	9422	0	0	0
8.114	0	0	812	5	2	28	9422	0	0	0
8.115	0	0	812	6	11	28	9422	0	0	0
8.116	0	0	812	7	3	28	9422	0	0	0
8.117	0	0	812	8	4	28	9422	0	0	0
8.118	0	0	812	9	7	28	9422	0	0	0
8.119	0	0	812	10	6	28	9422	0	0	0
8.12	0	0	813	1	14	28	9422	0	0	0
8.121	0	0	813	2	19	28	9422	0	0	0
8.122	0	0	813	3	5	28	9422	0	0	0
8.123	0	0	813	4	22	28	9422	0	0	0
8.124	0	0	813	5	17	28	9422	0	0	0
8.125	0	0	813	6	21	28	9422	0	0	0
8.126	0	0	813	7	13	28	9422	0	0	0
8.127	0	0	813	8	10	28	9422	0	0	0
8.128	0	0	813	9	18	28	9422	0	0	0
8.129	0	0	813	10	26	28	9422	0	0	0
8.13	0	0	814	1	23	28	9422	0	0	0
8.131	0	0	814	2	16	28	9422	0	0	0
8.132	0	0	814	3	12	28	9422	0	0	0
8.133	0	0	814	4	15	28	9422	0	0	0
8.134	0	0	814	5	9	28	9422	0	0	0
8.135	0	0	814	6	25	28	9422	0	0	0
8.136	0	0	814	7	24	28	9422	0	0	0
8.137	0	0	814	8	4	28	9422	0	0	0
8.138	0	0	814	9	3	28	9422	0	0	0
8.139	0	0	814	10	1	28	9422	0	0	0
8.14	0	0	815	1	29	28	9422	0	0	0
8.141	0	0	815	2	8	28	9422	0	0	0
8.142	0	0	815	3	28	28	9422	0	0	0
8.143	0	0	815	4	27	28	9422	0	0	0
8.144	0	0	815	5	7	28	9422	0	0	0
8.145	0	0	815	6	30	28	9422	0	0	0
8.146	0	0	815	7	2	28	9422	0	0	0
8.147	0	0	815	8	11	28	9422	0	0	0
8.148	0	0	815	9	6	28	9422	0	0	0
8.149	0	0	815	10	14	28	9422	0	0	0
8.15	0	0	816	1	19	28	9422	0	0	0
8.151	0	0	816	2	5	28	9422	0	0	0
8.152	0	0	816	3	26	28	9422	0	0	0
8.153	0	0	816	4	20	28	9422	0	0	0
8.154	0	0	816	5	23	28	9422	0	0	0
8.155	0	0	816	6	16	28	9422	0	0	0
8.156	0	0	816	7	15	28	9422	0	0	0
8.157	0	0	816	8	9	28	9422	0	0	0
8.158	0	0	816	9	25	28	9422	0	0	0
8.159	0	0	816	10	24	28	9422	0	0	0
8.16	0	0	817	1	22	28	9422	0	0	0
8.161	0	0	817	2	17	28	9422	0	0	0
8.162	0	0	817	3	21	28	9422	0	0	0
8.163	0	0	817	4	13	28	9422	0	0	0
8.164	0	0	817	5	4	28	9422	0	0	0
8.165	0	0	817	6	29	28	9422	0	0	0
8.166	0	0	817	7	28	28	9422	0	0	0
8.167	0	0	817	8	27	28	9422	0	0	0
8.168	0	0	817	9	7	28	9422	0	0	0
8.169	0	0	817	10	30	28	9422	0	0	0
8.17	0	0	818	1	2	28	9422	0	0	0
8.171	0	0	818	2	11	28	9422	0	0	0
8.172	0	0	818	3	6	28	9422	0	0	0
8.173	0	0	818	4	10	28	9422	0	0	0
8.174	0	0	818	5	3	28	9422	0	0	0
8.175	0	0	818	6	23	28	9422	0	0	0
